scenario	accession	genus	domain	neighbour	dist	class	same_genus
novel_species	GCA_050433065.1	Rhodoligotrophos	Bacteria	GCA_038811545.1	0.240327	congeneric	1
as_reported	GCA_052384575.1	Reella	Bacteria	GCA_052828705.1	0.000056	same_species	1
no_self_strain	GCA_052384575.1	Reella	Bacteria	GCA_052828705.1	0.000056	same_species	1
novel_species	GCA_052384575.1	Reella	Bacteria	GCA_004565475.1	0.167913	inter_genus	0
as_reported	GCA_052828705.1	Reella	Bacteria	GCA_052384575.1	0.000056	same_species	1
no_self_strain	GCA_052828705.1	Reella	Bacteria	GCA_052384575.1	0.000056	same_species	1
novel_species	GCA_052828705.1	Reella	Bacteria	GCA_004565475.1	0.167913	inter_genus	0
as_reported	GCA_053772255.1	Rhodopseudomonas	Bacteria	GCA_003547145.1	0.073447	congeneric	1
no_self_strain	GCA_053772255.1	Rhodopseudomonas	Bacteria	GCA_003547145.1	0.073447	congeneric	1
novel_species	GCA_053772255.1	Rhodopseudomonas	Bacteria	GCA_003547145.1	0.073447	congeneric	1
as_reported	GCA_054491995.1	Ralstonia	Bacteria	GCA_000009125.1	0.075615	congeneric	1
no_self_strain	GCA_054491995.1	Ralstonia	Bacteria	GCA_000009125.1	0.075615	congeneric	1
novel_species	GCA_054491995.1	Ralstonia	Bacteria	GCA_000009125.1	0.075615	congeneric	1
as_reported	GCA_054776695.1	Ramlibacter	Bacteria	GCA_016722765.1	0.000957	same_species	1
no_self_strain	GCA_054776695.1	Ramlibacter	Bacteria	GCA_016722765.1	0.000957	same_species	1
novel_species	GCA_054776695.1	Ramlibacter	Bacteria	GCA_054777295.1	0.143095	congeneric	1
as_reported	GCA_054777295.1	Ramlibacter	Bacteria	GCA_016722785.1	0.000223	same_species	1
no_self_strain	GCA_054777295.1	Ramlibacter	Bacteria	GCA_016722785.1	0.000223	same_species	1
novel_species	GCA_054777295.1	Ramlibacter	Bacteria	GCA_016722765.1	0.143095	congeneric	1
as_reported	GCA_054781195.1	Rhabdobacter	Bacteria	GCA_014202275.1	0.000056	same_species	1
no_self_strain	GCA_054781195.1	Rhabdobacter	Bacteria	GCA_014202275.1	0.000056	same_species	1
novel_species	GCA_054781195.1	Rhabdobacter	Bacteria	GCA_017355915.2	0.216109	inter_genus	0
as_reported	GCA_054781935.1	Rheinheimera	Bacteria	GCA_013283795.1	0.122068	congeneric	1
no_self_strain	GCA_054781935.1	Rheinheimera	Bacteria	GCA_013283795.1	0.122068	congeneric	1
novel_species	GCA_054781935.1	Rheinheimera	Bacteria	GCA_013283795.1	0.122068	congeneric	1
as_reported	GCA_054782855.1	Rhodanobacter	Bacteria	GCA_014651895.1	0.128325	congeneric	1
no_self_strain	GCA_054782855.1	Rhodanobacter	Bacteria	GCA_014651895.1	0.128325	congeneric	1
novel_species	GCA_054782855.1	Rhodanobacter	Bacteria	GCA_014651895.1	0.128325	congeneric	1
as_reported	GCA_054783215.1	Rhodococcus	Bacteria	GCA_026153295.1	0.223052	congeneric	1
no_self_strain	GCA_054783215.1	Rhodococcus	Bacteria	GCA_026153295.1	0.223052	congeneric	1
novel_species	GCA_054783215.1	Rhodococcus	Bacteria	GCA_026153295.1	0.223052	congeneric	1
as_reported	GCA_054783415.1	Ramlibacter	Bacteria	GCA_013155545.1	0.204751	inter_genus	0
no_self_strain	GCA_054783415.1	Ramlibacter	Bacteria	GCA_013155545.1	0.204751	inter_genus	0
novel_species	GCA_054783415.1	Ramlibacter	Bacteria	GCA_013155545.1	0.204751	inter_genus	0
as_reported	GCA_055231015.1	Rhodococcus	Bacteria	GCA_056393735.1	0.154618	congeneric	1
no_self_strain	GCA_055231015.1	Rhodococcus	Bacteria	GCA_056393735.1	0.154618	congeneric	1
novel_species	GCA_055231015.1	Rhodococcus	Bacteria	GCA_056393735.1	0.154618	congeneric	1
as_reported	GCA_055381625.1	Rhodothermus	Bacteria	GCA_000024845.1	0.028608	same_species	1
no_self_strain	GCA_055381625.1	Rhodothermus	Bacteria	GCA_000024845.1	0.028608	same_species	1
novel_species	GCA_055381625.1	Rhodothermus	Bacteria	GCA_900142415.1	0.112083	congeneric	1
as_reported	GCA_055382915.1	Rhabdothermus	Bacteria	GCA_055385885.1	0.240327	inter_genus	0
no_self_strain	GCA_055382915.1	Rhabdothermus	Bacteria	GCA_055385885.1	0.240327	inter_genus	0
novel_species	GCA_055382915.1	Rhabdothermus	Bacteria	GCA_055385885.1	0.240327	inter_genus	0
as_reported	GCA_055387715.1	Rhodospirillum	Bacteria	GCA_042665545.1	0.040504	inter_genus	0
no_self_strain	GCA_055387715.1	Rhodospirillum	Bacteria	GCA_042665545.1	0.040504	inter_genus	0
novel_species	GCA_055387715.1	Rhodospirillum	Bacteria	GCA_042665545.1	0.040504	inter_genus	0
as_reported	GCA_055396875.1	Rhodopseudomonas	Bacteria	GCA_003547145.1	0.001997	same_species	1
no_self_strain	GCA_055396875.1	Rhodopseudomonas	Bacteria	GCA_003547145.1	0.001997	same_species	1
novel_species	GCA_055396875.1	Rhodopseudomonas	Bacteria	GCA_053772255.1	0.076353	congeneric	1
as_reported	GCA_055533505.1	Rhizobium	Bacteria	GCA_000577275.2	0.000616	same_species	1
no_self_strain	GCA_055533505.1	Rhizobium	Bacteria	GCA_000577275.2	0.000616	same_species	1
novel_species	GCA_055533505.1	Rhizobium	Bacteria	GCA_900108425.1	0.050492	congeneric	1
as_reported	GCA_056393735.1	Rhodococcus	Bacteria	GCA_055231015.1	0.154618	congeneric	1
no_self_strain	GCA_056393735.1	Rhodococcus	Bacteria	GCA_055231015.1	0.154618	congeneric	1
novel_species	GCA_056393735.1	Rhodococcus	Bacteria	GCA_055231015.1	0.154618	congeneric	1
as_reported	GCA_056393765.1	Rhodococcus	Bacteria	GCA_036327795.1	0.114147	congeneric	1
no_self_strain	GCA_056393765.1	Rhodococcus	Bacteria	GCA_036327795.1	0.114147	congeneric	1
novel_species	GCA_056393765.1	Rhodococcus	Bacteria	GCA_036327795.1	0.114147	congeneric	1
as_reported	GCA_056494185.1	Rania	Bacteria	GCA_007752135.1	0.365443	inter_genus	0
no_self_strain	GCA_056494185.1	Rania	Bacteria	GCA_007752135.1	0.365443	inter_genus	0
novel_species	GCA_056494185.1	Rania	Bacteria	GCA_007752135.1	0.365443	inter_genus	0
as_reported	GCA_057559155.1	Rhizobium	Bacteria	GCA_002968575.1	0.157403	inter_genus	0
no_self_strain	GCA_057559155.1	Rhizobium	Bacteria	GCA_002968575.1	0.157403	inter_genus	0
novel_species	GCA_057559155.1	Rhizobium	Bacteria	GCA_002968575.1	0.157403	inter_genus	0
as_reported	GCA_058222895.1	Rhodopseudomonas	Bacteria	GCA_900110435.1	0.000391	same_species	1
no_self_strain	GCA_058222895.1	Rhodopseudomonas	Bacteria	GCA_900110435.1	0.000391	same_species	1
novel_species	GCA_058222895.1	Rhodopseudomonas	Bacteria	GCA_042432815.1	0.122532	congeneric	1
as_reported	GCA_900092135.1	Raineyella	Bacteria	GCA_009646095.1	0.225975	congeneric	1
no_self_strain	GCA_900092135.1	Raineyella	Bacteria	GCA_009646095.1	0.225975	congeneric	1
novel_species	GCA_900092135.1	Raineyella	Bacteria	GCA_009646095.1	0.225975	congeneric	1
as_reported	GCA_900094625.1	Rhizobium	Bacteria	GCA_017357245.1	0.063584	congeneric	1
no_self_strain	GCA_900094625.1	Rhizobium	Bacteria	GCA_017357245.1	0.063584	congeneric	1
novel_species	GCA_900094625.1	Rhizobium	Bacteria	GCA_017357245.1	0.063584	congeneric	1
as_reported	GCA_900094765.1	Rhodococcus	Bacteria	GCA_001456965.1	0.000000	same_species	1
no_self_strain	GCA_900094765.1	Rhodococcus	Bacteria	GCA_001456965.1	0.000000	same_species	1
novel_species	GCA_900094765.1	Rhodococcus	Bacteria	GCA_001552595.1	0.034821	congeneric	1
as_reported	GCA_900099725.1	Rhodococcus	Bacteria	GCA_001894965.1	0.000391	same_species	1
no_self_strain	GCA_900099725.1	Rhodococcus	Bacteria	GCA_001894965.1	0.000391	same_species	1
novel_species	GCA_900099725.1	Rhodococcus	Bacteria	GCA_024438035.1	0.216109	congeneric	1
as_reported	GCA_900099775.1	Rhizobium	Bacteria	GCA_007827505.1	0.043446	same_species	1
no_self_strain	GCA_900099775.1	Rhizobium	Bacteria	GCA_007827505.1	0.043446	same_species	1
novel_species	GCA_900099775.1	Rhizobium	Bacteria	GCA_000816845.1	0.057778	congeneric	1
as_reported	GCA_900101735.1	Rhodococcus	Bacteria	GCA_001894985.1	0.000447	same_species	1
no_self_strain	GCA_900101735.1	Rhodococcus	Bacteria	GCA_001894985.1	0.000447	same_species	1
novel_species	GCA_900101735.1	Rhodococcus	Bacteria	GCA_042654025.1	0.100053	congeneric	1
as_reported	GCA_900101965.1	Rhodospira	Bacteria	GCA_014197795.1	0.192497	inter_genus	0
no_self_strain	GCA_900101965.1	Rhodospira	Bacteria	GCA_014197795.1	0.192497	inter_genus	0
novel_species	GCA_900101965.1	Rhodospira	Bacteria	GCA_014197795.1	0.192497	inter_genus	0
as_reported	GCA_900105195.1	Rhodococcus	Bacteria	GCA_001894905.1	0.000111	same_species	1
no_self_strain	GCA_900105195.1	Rhodococcus	Bacteria	GCA_001894905.1	0.000111	same_species	1
novel_species	GCA_900105195.1	Rhodococcus	Bacteria	GCA_048381395.1	0.047319	congeneric	1
as_reported	GCA_900105375.1	Rhodococcus	Bacteria	GCA_001894825.1	0.000729	same_species	1
no_self_strain	GCA_900105375.1	Rhodococcus	Bacteria	GCA_001894825.1	0.000729	same_species	1
novel_species	GCA_900105375.1	Rhodococcus	Bacteria	GCA_900455735.1	0.083392	congeneric	1
as_reported	GCA_900105905.1	Rhodococcus	Bacteria	GCA_001894845.1	0.000335	same_species	1
no_self_strain	GCA_900105905.1	Rhodococcus	Bacteria	GCA_001894845.1	0.000335	same_species	1
novel_species	GCA_900105905.1	Rhodococcus	Bacteria	GCA_017068395.1	0.065021	congeneric	1
as_reported	GCA_900107465.1	Rhodonellum	Bacteria	GCA_000381545.1	0.000223	congeneric	1
no_self_strain	GCA_900107465.1	Rhodonellum	Bacteria	GCA_000381545.1	0.000223	congeneric	1
novel_species	GCA_900107465.1	Rhodonellum	Bacteria	GCA_000381545.1	0.000223	congeneric	1
as_reported	GCA_900108425.1	Rhizobium	Bacteria	GCA_900110205.1	0.001822	same_species	1
no_self_strain	GCA_900108425.1	Rhizobium	Bacteria	GCA_900110205.1	0.001822	same_species	1
novel_species	GCA_900108425.1	Rhizobium	Bacteria	GCA_000577275.2	0.050329	congeneric	1
as_reported	GCA_900108485.1	Rheinheimera	Bacteria	GCA_022436675.1	0.060035	congeneric	1
no_self_strain	GCA_900108485.1	Rheinheimera	Bacteria	GCA_022436675.1	0.060035	congeneric	1
novel_species	GCA_900108485.1	Rheinheimera	Bacteria	GCA_022436675.1	0.060035	congeneric	1
as_reported	GCA_900109405.1	Rhodococcus	Bacteria	GCA_001894865.1	0.000786	same_species	1
no_self_strain	GCA_900109405.1	Rhodococcus	Bacteria	GCA_001894865.1	0.000786	same_species	1
novel_species	GCA_900109405.1	Rhodococcus	Bacteria	GCA_005049235.1	0.066280	congeneric	1
as_reported	GCA_900110205.1	Rhizobium	Bacteria	GCA_900108425.1	0.001822	same_species	1
no_self_strain	GCA_900110205.1	Rhizobium	Bacteria	GCA_900108425.1	0.001822	same_species	1
novel_species	GCA_900110205.1	Rhizobium	Bacteria	GCA_000577275.2	0.050167	congeneric	1
as_reported	GCA_900110435.1	Rhodopseudomonas	Bacteria	GCA_058222895.1	0.000391	same_species	1
no_self_strain	GCA_900110435.1	Rhodopseudomonas	Bacteria	GCA_058222895.1	0.000391	same_species	1
novel_species	GCA_900110435.1	Rhodopseudomonas	Bacteria	GCA_042432815.1	0.122999	congeneric	1
as_reported	GCA_900111805.1	Rhodococcoides	Bacteria	GCA_001646725.1	0.002886	same_species	1
no_self_strain	GCA_900111805.1	Rhodococcoides	Bacteria	GCA_001646725.1	0.002886	same_species	1
novel_species	GCA_900111805.1	Rhodococcoides	Bacteria	GCA_001894765.1	0.049682	congeneric	1
as_reported	GCA_900114325.1	Rhodanobacter	Bacteria	GCA_040812275.1	0.184499	congeneric	1
no_self_strain	GCA_900114325.1	Rhodanobacter	Bacteria	GCA_040812275.1	0.184499	congeneric	1
novel_species	GCA_900114325.1	Rhodanobacter	Bacteria	GCA_040812275.1	0.184499	congeneric	1
as_reported	GCA_900142205.1	Reichenbachiella	Bacteria	GCA_025502585.1	0.190432	congeneric	1
no_self_strain	GCA_900142205.1	Reichenbachiella	Bacteria	GCA_025502585.1	0.190432	congeneric	1
novel_species	GCA_900142205.1	Reichenbachiella	Bacteria	GCA_025502585.1	0.190432	congeneric	1
as_reported	GCA_900142415.1	Rhodothermus	Bacteria	GCA_000024845.1	0.108501	congeneric	1
no_self_strain	GCA_900142415.1	Rhodothermus	Bacteria	GCA_000024845.1	0.108501	congeneric	1
novel_species	GCA_900142415.1	Rhodothermus	Bacteria	GCA_000024845.1	0.108501	congeneric	1
as_reported	GCA_900156655.1	Rhodobacter	Bacteria	GCA_003053525.1	0.000111	same_species	1
no_self_strain	GCA_900156655.1	Rhodobacter	Bacteria	GCA_003053525.1	0.000111	same_species	1
novel_species	GCA_900156655.1	Rhodobacter	Bacteria	GCA_042683065.1	0.132960	congeneric	1
as_reported	GCA_900167915.1	Rhizorhabdus	Bacteria	GCA_042433025.1	0.001128	same_species	1
no_self_strain	GCA_900167915.1	Rhizorhabdus	Bacteria	GCA_042433025.1	0.001128	same_species	1
novel_species	GCA_900167915.1	Rhizorhabdus	Bacteria	GCA_002355275.1	0.171991	congeneric	1
as_reported	GCA_900176375.1	Reichenbachiella	Bacteria	GCA_025639805.1	0.175392	congeneric	1
no_self_strain	GCA_900176375.1	Reichenbachiella	Bacteria	GCA_025639805.1	0.175392	congeneric	1
novel_species	GCA_900176375.1	Reichenbachiella	Bacteria	GCA_025639805.1	0.175392	congeneric	1
as_reported	GCA_900177245.1	Rathayibacter	Bacteria	GCA_023743255.1	0.122068	congeneric	1
no_self_strain	GCA_900177245.1	Rathayibacter	Bacteria	GCA_023743255.1	0.122068	congeneric	1
novel_species	GCA_900177245.1	Rathayibacter	Bacteria	GCA_023743255.1	0.122068	congeneric	1
as_reported	GCA_900187265.1	Rhodococcus	Bacteria	GCA_001047055.1	0.000786	same_species	1
no_self_strain	GCA_900187265.1	Rhodococcus	Bacteria	GCA_001047055.1	0.000786	same_species	1
novel_species	GCA_900187265.1	Rhodococcus	Bacteria	GCA_048381395.1	0.047474	congeneric	1
as_reported	GCA_900187365.1	Rhodoblastus	Bacteria	GCA_002937135.1	0.000503	same_species	1
no_self_strain	GCA_900187365.1	Rhodoblastus	Bacteria	GCA_002937135.1	0.000503	same_species	1
novel_species	GCA_900187365.1	Rhodoblastus	Bacteria	GCA_002937075.1	0.143095	congeneric	1
as_reported	GCA_900188125.1	Rhodococcoides	Bacteria	GCA_001895005.1	0.129841	congeneric	1
no_self_strain	GCA_900188125.1	Rhodococcoides	Bacteria	GCA_001895005.1	0.129841	congeneric	1
novel_species	GCA_900188125.1	Rhodococcoides	Bacteria	GCA_001895005.1	0.129841	congeneric	1
as_reported	GCA_900199545.1	Raoultibacter	Bacteria	GCA_900240215.1	0.131907	congeneric	1
no_self_strain	GCA_900199545.1	Raoultibacter	Bacteria	GCA_900240215.1	0.131907	congeneric	1
novel_species	GCA_900199545.1	Raoultibacter	Bacteria	GCA_900240215.1	0.131907	congeneric	1
as_reported	GCA_900215645.1	Rathayibacter	Bacteria	GCA_009806975.1	0.000335	same_strain	1
no_self_strain	GCA_900215645.1	Rathayibacter	Bacteria	GCA_007828845.1	0.001473	same_species	1
novel_species	GCA_900215645.1	Rathayibacter	Bacteria	GCA_002932875.1	0.066280	congeneric	1
as_reported	GCA_900217815.1	Rhodobacter	Bacteria	GCA_042683065.1	0.062978	congeneric	1
no_self_strain	GCA_900217815.1	Rhodobacter	Bacteria	GCA_042683065.1	0.062978	congeneric	1
novel_species	GCA_900217815.1	Rhodobacter	Bacteria	GCA_042683065.1	0.062978	congeneric	1
as_reported	GCA_900218015.1	Rhodopseudomonas	Bacteria	GCA_003385925.1	0.000000	same_species	1
no_self_strain	GCA_900218015.1	Rhodopseudomonas	Bacteria	GCA_003385925.1	0.000000	same_species	1
novel_species	GCA_900218015.1	Rhodopseudomonas	Bacteria	GCA_053772255.1	0.075370	congeneric	1
as_reported	GCA_900220975.1	Rhizobium	Bacteria	GCA_013378445.1	0.060227	inter_genus	0
no_self_strain	GCA_900220975.1	Rhizobium	Bacteria	GCA_013378445.1	0.060227	inter_genus	0
novel_species	GCA_900220975.1	Rhizobium	Bacteria	GCA_013378445.1	0.060227	inter_genus	0
as_reported	GCA_900240215.1	Raoultibacter	Bacteria	GCA_900199545.1	0.131907	congeneric	1
no_self_strain	GCA_900240215.1	Raoultibacter	Bacteria	GCA_900199545.1	0.131907	congeneric	1
novel_species	GCA_900240215.1	Raoultibacter	Bacteria	GCA_900199545.1	0.131907	congeneric	1
as_reported	GCA_900455725.1	Rhodococcus	Bacteria	GCA_001646655.1	0.000335	same_species	1
no_self_strain	GCA_900455725.1	Rhodococcus	Bacteria	GCA_001646655.1	0.000335	same_species	1
novel_species	GCA_900455725.1	Rhodococcus	Bacteria	GCA_001894905.1	0.064196	congeneric	1
as_reported	GCA_900455735.1	Rhodococcus	Bacteria	GCA_000583735.1	0.025567	same_species	1
no_self_strain	GCA_900455735.1	Rhodococcus	Bacteria	GCA_000583735.1	0.025567	same_species	1
novel_species	GCA_900455735.1	Rhodococcus	Bacteria	GCA_014138705.1	0.055248	congeneric	1
as_reported	GCA_900455835.1	Ralstonia	Bacteria	GCA_000743455.1	0.000223	same_species	1
no_self_strain	GCA_900455835.1	Ralstonia	Bacteria	GCA_000743455.1	0.000223	same_species	1
novel_species	GCA_900455835.1	Ralstonia	Bacteria	GCA_958405895.1	0.034092	congeneric	1
as_reported	GCA_900478115.1	Rhodococcus	Bacteria	GCA_001895045.1	0.000056	same_species	1
no_self_strain	GCA_900478115.1	Rhodococcus	Bacteria	GCA_001895045.1	0.000056	same_species	1
novel_species	GCA_900478115.1	Rhodococcus	Bacteria	GCA_003288095.1	0.157403	congeneric	1
as_reported	GCA_901411515.1	Raoultibacter	Bacteria	GCA_900240215.1	0.140154	congeneric	1
no_self_strain	GCA_901411515.1	Raoultibacter	Bacteria	GCA_900240215.1	0.140154	congeneric	1
novel_species	GCA_901411515.1	Raoultibacter	Bacteria	GCA_900240215.1	0.140154	congeneric	1
as_reported	GCA_905397375.1	Ralstonia	Bacteria	GCA_039522805.1	0.000167	same_species	1
no_self_strain	GCA_905397375.1	Ralstonia	Bacteria	GCA_039522805.1	0.000167	same_species	1
novel_species	GCA_905397375.1	Ralstonia	Bacteria	GCA_958439105.1	0.076353	congeneric	1
as_reported	GCA_910591545.1	Rhodococcus	Bacteria	GCA_048288345.1	0.001415	same_species	1
no_self_strain	GCA_910591545.1	Rhodococcus	Bacteria	GCA_048288345.1	0.001415	same_species	1
novel_species	GCA_910591545.1	Rhodococcus	Bacteria	GCA_048381435.1	0.051979	congeneric	1
as_reported	GCA_919586305.1	Ralstonia	Bacteria	GCA_024925465.1	0.000447	same_species	1
no_self_strain	GCA_919586305.1	Ralstonia	Bacteria	GCA_024925465.1	0.000447	same_species	1
novel_species	GCA_919586305.1	Ralstonia	Bacteria	GCA_018243235.1	0.041745	congeneric	1
as_reported	GCA_937425535.1	Rhodovastum	Bacteria	GCA_025989185.1	0.265588	inter_genus	0
no_self_strain	GCA_937425535.1	Rhodovastum	Bacteria	GCA_025989185.1	0.265588	inter_genus	0
novel_species	GCA_937425535.1	Rhodovastum	Bacteria	GCA_025989185.1	0.265588	inter_genus	0
as_reported	GCA_958347595.1	Ralstonia	Bacteria	GCA_024158925.1	0.034577	congeneric	1
no_self_strain	GCA_958347595.1	Ralstonia	Bacteria	GCA_024158925.1	0.034577	congeneric	1
novel_species	GCA_958347595.1	Ralstonia	Bacteria	GCA_024158925.1	0.034577	congeneric	1
as_reported	GCA_958349005.1	Ralstonia	Bacteria	GCA_958439105.1	0.040368	congeneric	1
no_self_strain	GCA_958349005.1	Ralstonia	Bacteria	GCA_958439105.1	0.040368	congeneric	1
novel_species	GCA_958349005.1	Ralstonia	Bacteria	GCA_958439105.1	0.040368	congeneric	1
as_reported	GCA_958405655.1	Ralstonia	Bacteria	GCA_021173085.2	0.079651	congeneric	1
no_self_strain	GCA_958405655.1	Ralstonia	Bacteria	GCA_021173085.2	0.079651	congeneric	1
novel_species	GCA_958405655.1	Ralstonia	Bacteria	GCA_021173085.2	0.079651	congeneric	1
as_reported	GCA_958405895.1	Ralstonia	Bacteria	GCA_016466415.2	0.033971	congeneric	1
no_self_strain	GCA_958405895.1	Ralstonia	Bacteria	GCA_016466415.2	0.033971	congeneric	1
novel_species	GCA_958405895.1	Ralstonia	Bacteria	GCA_016466415.2	0.033971	congeneric	1
as_reported	GCA_958405935.1	Ralstonia	Bacteria	GCA_958349005.1	0.048096	congeneric	1
no_self_strain	GCA_958405935.1	Ralstonia	Bacteria	GCA_958349005.1	0.048096	congeneric	1
novel_species	GCA_958405935.1	Ralstonia	Bacteria	GCA_958349005.1	0.048096	congeneric	1
as_reported	GCA_958415495.1	Ralstonia	Bacteria	GCA_008801405.1	0.055425	congeneric	1
no_self_strain	GCA_958415495.1	Ralstonia	Bacteria	GCA_008801405.1	0.055425	congeneric	1
novel_species	GCA_958415495.1	Ralstonia	Bacteria	GCA_008801405.1	0.055425	congeneric	1
as_reported	GCA_958439105.1	Ralstonia	Bacteria	GCA_958349005.1	0.040368	congeneric	1
no_self_strain	GCA_958439105.1	Ralstonia	Bacteria	GCA_958349005.1	0.040368	congeneric	1
novel_species	GCA_958439105.1	Ralstonia	Bacteria	GCA_958349005.1	0.040368	congeneric	1
as_reported	GCA_965136415.1	Rariglobus	Bacteria	GCA_007559335.1	0.000223	same_species	1
no_self_strain	GCA_965136415.1	Rariglobus	Bacteria	GCA_007559335.1	0.000223	same_species	1
novel_species	GCA_965136415.1	Rariglobus	Bacteria	GCA_044789115.1	0.302409	inter_genus	0
as_reported	GCA_965137305.1	Rhodothermus	Bacteria	GCA_017908595.1	0.000279	same_species	1
no_self_strain	GCA_965137305.1	Rhodothermus	Bacteria	GCA_017908595.1	0.000279	same_species	1
novel_species	GCA_965137305.1	Rhodothermus	Bacteria	GCA_055381625.1	0.171991	congeneric	1
as_reported	GCA_965138705.1	Rheinheimera	Bacteria	GCA_001752395.1	0.000616	same_species	1
no_self_strain	GCA_965138705.1	Rheinheimera	Bacteria	GCA_001752395.1	0.000616	same_species	1
novel_species	GCA_965138705.1	Rheinheimera	Bacteria	GCA_011634895.1	0.183547	congeneric	1
as_reported	GCA_000007025.1	Rickettsia	Bacteria	GCA_000166935.1	0.014739	congeneric	1
no_self_strain	GCA_000007025.1	Rickettsia	Bacteria	GCA_000166935.1	0.014739	congeneric	1
novel_species	GCA_000007025.1	Rickettsia	Bacteria	GCA_000166935.1	0.014739	congeneric	1
as_reported	GCA_045865205.1	Rickettsia	Bacteria	GCA_000273745.1	0.053162	congeneric	1
no_self_strain	GCA_045865205.1	Rickettsia	Bacteria	GCA_000273745.1	0.053162	congeneric	1
novel_species	GCA_045865205.1	Rickettsia	Bacteria	GCA_000273745.1	0.053162	congeneric	1
as_reported	GCA_000008045.1	Rickettsia	Bacteria	GCA_000367405.1	0.053677	congeneric	1
no_self_strain	GCA_000008045.1	Rickettsia	Bacteria	GCA_000367405.1	0.053677	congeneric	1
novel_species	GCA_000008045.1	Rickettsia	Bacteria	GCA_000367405.1	0.053677	congeneric	1
as_reported	GCA_000011965.2	Ruegeria	Bacteria	GCA_022321465.1	0.061981	congeneric	1
no_self_strain	GCA_000011965.2	Ruegeria	Bacteria	GCA_022321465.1	0.061981	congeneric	1
novel_species	GCA_000011965.2	Ruegeria	Bacteria	GCA_022321465.1	0.061981	congeneric	1
as_reported	GCA_000012145.1	Rickettsia	Bacteria	GCA_000825685.1	0.049202	congeneric	1
no_self_strain	GCA_000012145.1	Rickettsia	Bacteria	GCA_000825685.1	0.049202	congeneric	1
novel_species	GCA_000012145.1	Rickettsia	Bacteria	GCA_000825685.1	0.049202	congeneric	1
as_reported	GCA_000012385.1	Rickettsia	Bacteria	GCA_000499665.2	0.154618	congeneric	1
no_self_strain	GCA_000012385.1	Rickettsia	Bacteria	GCA_000499665.2	0.154618	congeneric	1
novel_species	GCA_000012385.1	Rickettsia	Bacteria	GCA_000499665.2	0.154618	congeneric	1
as_reported	GCA_000014045.1	Roseobacter	Bacteria	GCA_900113215.1	0.000616	same_strain	1
no_self_strain	GCA_000014045.1	Roseobacter	Bacteria	GCA_000154785.2	0.068875	congeneric	1
novel_species	GCA_000014045.1	Roseobacter	Bacteria	GCA_000154785.2	0.068875	congeneric	1
as_reported	GCA_000017445.3	Rickettsia	Bacteria	GCA_001950995.1	0.000111	same_species	1
no_self_strain	GCA_000017445.3	Rickettsia	Bacteria	GCA_001950995.1	0.000111	same_species	1
novel_species	GCA_000017445.3	Rickettsia	Bacteria	GCA_056242675.1	0.018854	congeneric	1
as_reported	GCA_000017805.1	Roseiflexus	Bacteria	GCA_000021945.1	0.344650	inter_genus	0
no_self_strain	GCA_000017805.1	Roseiflexus	Bacteria	GCA_000021945.1	0.344650	inter_genus	0
novel_species	GCA_000017805.1	Roseiflexus	Bacteria	GCA_000021945.1	0.344650	inter_genus	0
as_reported	GCA_000021805.1	Rippkaea	Bacteria	GCA_000169335.1	0.245616	inter_genus	0
no_self_strain	GCA_000021805.1	Rippkaea	Bacteria	GCA_000169335.1	0.245616	inter_genus	0
novel_species	GCA_000021805.1	Rippkaea	Bacteria	GCA_000169335.1	0.245616	inter_genus	0
as_reported	GCA_000024125.1	Robiginitalea	Bacteria	GCA_029537735.1	0.185462	congeneric	1
no_self_strain	GCA_000024125.1	Robiginitalea	Bacteria	GCA_029537735.1	0.185462	congeneric	1
novel_species	GCA_000024125.1	Robiginitalea	Bacteria	GCA_029537735.1	0.185462	congeneric	1
as_reported	GCA_000152625.1	Roseovarius	Bacteria	GCA_025639885.1	0.209633	congeneric	1
no_self_strain	GCA_000152625.1	Roseovarius	Bacteria	GCA_025639885.1	0.209633	congeneric	1
novel_species	GCA_000152625.1	Roseovarius	Bacteria	GCA_025639885.1	0.209633	congeneric	1
as_reported	GCA_000154785.2	Roseobacter	Bacteria	GCA_000014045.1	0.068875	congeneric	1
no_self_strain	GCA_000154785.2	Roseobacter	Bacteria	GCA_000014045.1	0.068875	congeneric	1
novel_species	GCA_000154785.2	Roseobacter	Bacteria	GCA_000014045.1	0.068875	congeneric	1
as_reported	GCA_000156535.1	Roseburia	Bacteria	GCA_025151715.1	0.001647	same_species	1
no_self_strain	GCA_000156535.1	Roseburia	Bacteria	GCA_025151715.1	0.001647	same_species	1
novel_species	GCA_000156535.1	Roseburia	Bacteria	GCA_014287515.2	0.070439	congeneric	1
as_reported	GCA_000158095.2	Roseibium	Bacteria	GCA_039522765.1	0.156698	congeneric	1
no_self_strain	GCA_000158095.2	Roseibium	Bacteria	GCA_039522765.1	0.156698	congeneric	1
novel_species	GCA_000158095.2	Roseibium	Bacteria	GCA_039522765.1	0.156698	congeneric	1
as_reported	GCA_000161775.1	Ruegeria	Bacteria	GCA_900141625.1	0.000729	same_strain	1
no_self_strain	GCA_000161775.1	Ruegeria	Bacteria	GCA_900129345.1	0.052483	congeneric	1
novel_species	GCA_000161775.1	Ruegeria	Bacteria	GCA_900129345.1	0.052483	congeneric	1
as_reported	GCA_000164695.2	Rothia	Bacteria	GCA_900455895.1	0.001243	same_species	1
