acc_a	acc_b	class	genus_a	genus_b	conserved_a	proteins_a	conserved_b	proteins_b	pocp	mash_dist	aai	prot_dist
GCA_012641725.1	GCA_019308285.1	inter_genus	Pseudoalteromonas	Flavobacterium	483	4777	467	5097	9.6212			
GCA_012641725.1	GCA_042659905.1	inter_genus	Pseudoalteromonas	Flavobacterium	479	4777	453	4916	9.6152			
GCA_042659905.1	GCA_902459665.1	inter_genus	Flavobacterium	Pandoraea	445	4916	474	4646	9.6110			
GCA_002086715.1	GCA_019048805.1	inter_genus	Mycobacteroides	Citrobacter	485	5117	504	5176	9.6085			
GCA_002741985.1	GCA_900475975.1	inter_genus	Vibrio	Streptococcus	315	4574	295	1779	9.6018			
GCA_000181535.1	GCA_001544215.1	inter_genus	Vibrio	Enterococcus	396	5066	355	2758	9.5987	0.405585		
GCA_019048805.1	GCA_019308285.1	inter_genus	Citrobacter	Flavobacterium	504	5176	482	5097	9.5980			
GCA_042659905.1	GCA_958405935.1	inter_genus	Flavobacterium	Ralstonia	466	4916	482	4962	9.5971			
GCA_006365335.1	GCA_030378165.1	inter_genus	Salmonella	Flavobacterium	465	4587	451	4966	9.5886			
GCA_000252995.1	GCA_025821505.1	inter_genus	Salmonella	Mycobacterium	418	3973	425	4819	9.5883			
GCA_019930105.1	GCA_030409215.1	inter_genus	Streptococcus	Halomonas	250	1770	279	3749	9.5851			
GCA_001612785.1	GCA_006365335.1	inter_genus	Nocardia	Salmonella	570	6744	516	4587	9.5843			
GCA_014873915.1	GCA_019048805.1	inter_genus	Amycolatopsis	Citrobacter	697	8602	623	5176	9.5805			
GCA_019308285.1	GCA_958405935.1	inter_genus	Flavobacterium	Ralstonia	461	5097	502	4962	9.5735			
GCA_001277805.1	GCA_023278185.1	inter_genus	Geobacillus	Bradyrhizobium	447	2613	626	8598	9.5710			
GCA_013087605.1	GCA_045310675.1	inter_genus	Rhizobium	Clostridium	571	6988	427	3443	9.5676			
GCA_000372845.1	GCA_014656275.1	inter_genus	Methylocystis	Streptomyces	516	3698	697	8995	9.5564			
GCA_001544215.1	GCA_902459595.1	inter_genus	Enterococcus	Pandoraea	325	2758	353	4337	9.5560	0.405585		
GCA_019308285.1	GCA_902459665.1	inter_genus	Flavobacterium	Pandoraea	449	5097	482	4646	9.5556			
GCA_006365335.1	GCA_014656275.1	inter_genus	Salmonella	Streptomyces	563	4587	734	8995	9.5494			
GCA_013087605.1	GCA_045310525.1	inter_genus	Rhizobium	Clostridium	582	6988	452	3841	9.5484			
GCA_006365335.1	GCA_042659905.1	inter_genus	Salmonella	Flavobacterium	454	4587	453	4916	9.5444			
GCA_000817815.1	GCA_001544215.1	inter_genus	Vibrio	Enterococcus	412	5721	397	2758	9.5412			
GCA_045310525.1	GCA_046118665.1	inter_genus	Clostridium	Rhizobium	458	3841	592	7171	9.5351			
GCA_042432025.1	GCA_045310675.1	inter_genus	Xanthomonas	Clostridium	341	3852	354	3443	9.5271			
GCA_000252995.1	GCA_010728525.1	inter_genus	Salmonella	Mycobacterium	402	3973	397	4427	9.5119			
GCA_006365335.1	GCA_019308285.1	inter_genus	Salmonella	Flavobacterium	462	4587	459	5097	9.5105			
GCA_039522805.1	GCA_053761065.1	inter_genus	Ralstonia	Enterococcus	342	4426	329	2637	9.5002	0.372583		
GCA_019048805.1	GCA_042653945.1	inter_genus	Citrobacter	Streptomyces	654	5176	855	10714	9.4965			
GCA_000252995.1	GCA_000478275.1	inter_genus	Salmonella	Amycolatopsis	545	3973	608	8170	9.4952			
GCA_001277805.1	GCA_019308285.1	inter_genus	Geobacillus	Flavobacterium	367	2613	365	5097	9.4942			
GCA_002741985.1	GCA_019308285.1	inter_genus	Vibrio	Flavobacterium	474	4574	444	5097	9.4923			
GCA_001639065.2	GCA_042433635.1	inter_genus	Vibrio	Streptomyces	542	5034	550	6482	9.4825	0.405585		
GCA_001544215.1	GCA_039522805.1	inter_genus	Enterococcus	Ralstonia	333	2758	348	4426	9.4794	0.372583		
GCA_002741985.1	GCA_042659905.1	inter_genus	Vibrio	Flavobacterium	465	4574	434	4916	9.4731	0.405585		
GCA_001277805.1	GCA_042659905.1	inter_genus	Geobacillus	Flavobacterium	358	2613	355	4916	9.4700			
GCA_001639065.2	GCA_030412965.1	inter_genus	Vibrio	Nocardioides	471	5034	455	4745	9.4693			
GCA_000372845.1	GCA_001418655.1	inter_genus	Methylocystis	Streptomyces	515	3698	721	9368	9.4597			
GCA_045310675.1	GCA_046118665.1	inter_genus	Clostridium	Rhizobium	434	3443	570	7171	9.4592			
GCA_001639065.2	GCA_020404845.1	inter_genus	Vibrio	Streptomyces	559	5034	604	7263	9.4576			
GCA_001639065.2	GCA_019308285.1	inter_genus	Vibrio	Flavobacterium	493	5034	465	5097	9.4561			
GCA_053761065.1	GCA_902459595.1	inter_genus	Enterococcus	Pandoraea	315	2637	343	4337	9.4350	0.405585		
GCA_001418655.1	GCA_006365335.1	inter_genus	Streptomyces	Salmonella	760	9368	556	4587	9.4303	0.372583		
GCA_001277805.1	GCA_030378165.1	inter_genus	Geobacillus	Flavobacterium	359	2613	355	4966	9.4208			
GCA_023656565.1	GCA_030406665.1	inter_genus	Flavobacterium	Halomonas	358	4502	372	3257	9.4084			
GCA_019308285.1	GCA_023955645.1	inter_genus	Flavobacterium	Ralstonia	461	5097	501	5136	9.4010			
GCA_030412915.1	GCA_053761065.1	inter_genus	Nocardioides	Enterococcus	330	4078	301	2637	9.3969	0.405585		
GCA_013350005.1	GCA_014656275.1	inter_genus	Methylocystis	Streptomyces	505	3705	688	8995	9.3937			
GCA_006365335.1	GCA_025821505.1	inter_genus	Salmonella	Mycobacterium	439	4587	443	4819	9.3770	0.372583		
GCA_001277805.1	GCA_042653945.1	inter_genus	Geobacillus	Streptomyces	522	2613	727	10714	9.3720			
GCA_001639065.2	GCA_042659905.1	inter_genus	Vibrio	Flavobacterium	484	5034	448	4916	9.3668			
GCA_000252995.1	GCA_014873915.1	inter_genus	Salmonella	Amycolatopsis	546	3973	631	8602	9.3598			
GCA_001277805.1	GCA_900094605.1	inter_genus	Geobacillus	Bradyrhizobium	427	2613	593	8291	9.3544			
GCA_013350005.1	GCA_014873915.1	inter_genus	Methylocystis	Amycolatopsis	516	3705	635	8602	9.3524	0.405585		
GCA_030378165.1	GCA_045310525.1	inter_genus	Flavobacterium	Clostridium	394	4966	429	3841	9.3448	0.405585		
GCA_001639065.2	GCA_030378165.1	inter_genus	Vibrio	Flavobacterium	489	5034	445	4966	9.3400			
GCA_002741985.1	GCA_030378165.1	inter_genus	Vibrio	Flavobacterium	463	4574	428	4966	9.3396			
GCA_001544215.1	GCA_042432025.1	inter_genus	Enterococcus	Xanthomonas	315	2758	302	3852	9.3343	0.405585		
GCA_001580545.1	GCA_023656565.1	inter_genus	Paraburkholderia	Flavobacterium	580	6983	492	4502	9.3339			
GCA_019930105.1	GCA_902459595.1	inter_genus	Streptococcus	Pandoraea	257	1770	313	4337	9.3336			
GCA_023656565.1	GCA_030409215.1	inter_genus	Flavobacterium	Halomonas	375	4502	395	3749	9.3322			
GCA_000252995.1	GCA_016598615.1	inter_genus	Salmonella	Streptomyces	545	3973	734	9740	9.3269			
GCA_001418025.1	GCA_042653945.1	inter_genus	Anoxybacillus	Streptomyces	514	2617	729	10714	9.3241			
GCA_042432025.1	GCA_053761065.1	inter_genus	Xanthomonas	Enterococcus	301	3852	304	2637	9.3235	0.405585		
GCA_023656565.1	GCA_902459535.1	inter_genus	Flavobacterium	Paraburkholderia	493	4502	608	7307	9.3234			
GCA_001401215.1	GCA_001544215.1	inter_genus	Pseudomonas	Enterococcus	390	5215	353	2758	9.3190	0.405585		
GCA_001400635.1	GCA_001544215.1	inter_genus	Pseudomonas	Enterococcus	388	5205	354	2758	9.3181	0.405585		
GCA_002086715.1	GCA_006365335.1	inter_genus	Mycobacteroides	Salmonella	447	5117	457	4587	9.3157			
GCA_001418655.1	GCA_013350005.1	inter_genus	Streptomyces	Methylocystis	716	9368	500	3705	9.3016			
GCA_030409215.1	GCA_900475975.1	inter_genus	Halomonas	Streptococcus	273	3749	241	1779	9.2981			
GCA_000478275.1	GCA_006365335.1	inter_genus	Amycolatopsis	Salmonella	625	8170	561	4587	9.2969			
GCA_001580545.1	GCA_042659905.1	inter_genus	Paraburkholderia	Flavobacterium	596	6983	510	4916	9.2949			
GCA_013350005.1	GCA_045310675.1	inter_genus	Methylocystis	Clostridium	327	3705	337	3443	9.2893			
GCA_019308285.1	GCA_902459595.1	inter_genus	Flavobacterium	Pandoraea	420	5097	456	4337	9.2856			
GCA_030412915.1	GCA_045310675.1	inter_genus	Nocardioides	Clostridium	356	4078	342	3443	9.2807	0.405585		
GCA_014201515.1	GCA_042653945.1	inter_genus	Anoxybacillus	Streptomyces	510	2702	732	10714	9.2576			
GCA_000817815.1	GCA_023656565.1	inter_genus	Vibrio	Flavobacterium	494	5721	451	4502	9.2439			
GCA_001544215.1	GCA_902459665.1	inter_genus	Enterococcus	Pandoraea	324	2758	360	4646	9.2382	0.405585		
GCA_001580545.1	GCA_045310675.1	inter_genus	Paraburkholderia	Clostridium	523	6983	439	3443	9.2269			
GCA_021919185.1	GCA_045310675.1	inter_genus	Xanthomonas	Clostridium	323	3852	350	3443	9.2255			
GCA_019048805.1	GCA_025821505.1	inter_genus	Citrobacter	Mycobacterium	464	5176	458	4819	9.2246			
GCA_001544215.1	GCA_008386555.1	inter_genus	Enterococcus	Pseudomonas	364	2758	387	5389	9.2181	0.405585		
GCA_006365335.1	GCA_014873915.1	inter_genus	Salmonella	Amycolatopsis	563	4587	652	8602	9.2122			
GCA_001580545.1	GCA_045310525.1	inter_genus	Paraburkholderia	Clostridium	533	6983	464	3841	9.2110			
GCA_002741985.1	GCA_042433635.1	inter_genus	Vibrio	Streptomyces	493	4574	525	6482	9.2077			
GCA_001544215.1	GCA_007858165.1	inter_genus	Enterococcus	Pseudomonas	370	2758	410	5724	9.1959	0.405585		
GCA_000372845.1	GCA_014873915.1	inter_genus	Methylocystis	Amycolatopsis	513	3698	617	8602	9.1870			
GCA_042659905.1	GCA_045310525.1	inter_genus	Flavobacterium	Clostridium	388	4916	416	3841	9.1812	0.405585		
GCA_003443895.1	GCA_045310525.1	inter_genus	Paraburkholderia	Clostridium	548	7231	468	3841	9.1763			
GCA_000372845.1	GCA_016598615.1	inter_genus	Methylocystis	Streptomyces	522	3698	711	9740	9.1755			
GCA_000372845.1	GCA_023656565.1	inter_genus	Methylocystis	Flavobacterium	377	3698	375	4502	9.1707			
GCA_042433635.1	GCA_045310525.1	inter_genus	Streptomyces	Clostridium	496	6482	450	3841	9.1640			
GCA_030378165.1	GCA_045310675.1	inter_genus	Flavobacterium	Clostridium	368	4966	402	3443	9.1569	0.405585		
GCA_042659905.1	GCA_902459535.1	inter_genus	Flavobacterium	Paraburkholderia	508	4916	611	7307	9.1549			
GCA_042432025.1	GCA_045310525.1	inter_genus	Xanthomonas	Clostridium	342	3852	362	3841	9.1512			
GCA_013087605.1	GCA_023656565.1	inter_genus	Rhizobium	Flavobacterium	565	6988	486	4502	9.1471			
GCA_000372845.1	GCA_045310675.1	inter_genus	Methylocystis	Clostridium	326	3698	327	3443	9.1444			
GCA_030412915.1	GCA_045310525.1	inter_genus	Nocardioides	Clostridium	364	4078	360	3841	9.1426	0.405585		
GCA_001580545.1	GCA_030378165.1	inter_genus	Paraburkholderia	Flavobacterium	593	6983	499	4966	9.1388			
GCA_021919185.1	GCA_053761065.1	inter_genus	Xanthomonas	Enterococcus	291	3852	302	2637	9.1385	0.405585		
GCA_030409215.1	GCA_042659905.1	inter_genus	Halomonas	Flavobacterium	407	3749	384	4916	9.1287			
GCA_013350005.1	GCA_016598615.1	inter_genus	Methylocystis	Streptomyces	512	3705	715	9740	9.1261			
GCA_030378165.1	GCA_046118665.1	inter_genus	Flavobacterium	Rhizobium	523	4966	584	7171	9.1209			
GCA_002741985.1	GCA_030412915.1	inter_genus	Vibrio	Nocardioides	402	4574	387	4078	9.1193			
GCA_001400635.1	GCA_053761065.1	inter_genus	Pseudomonas	Enterococcus	375	5205	340	2637	9.1176	0.405585		
GCA_030378165.1	GCA_902459535.1	inter_genus	Flavobacterium	Paraburkholderia	502	4966	615	7307	9.1013			
GCA_006365335.1	GCA_016598615.1	inter_genus	Salmonella	Streptomyces	569	4587	733	9740	9.0877			
GCA_013087605.1	GCA_030378165.1	inter_genus	Rhizobium	Flavobacterium	579	6988	507	4966	9.0848			
GCA_001544215.1	GCA_030412915.1	inter_genus	Enterococcus	Nocardioides	301	2758	320	4078	9.0843	0.405585		
GCA_001639065.2	GCA_027947575.1	inter_genus	Vibrio	Streptomyces	551	5034	569	7298	9.0821	0.405585		
GCA_001580545.1	GCA_019308285.1	inter_genus	Paraburkholderia	Flavobacterium	594	6983	503	5097	9.0811			
GCA_002741985.1	GCA_020404845.1	inter_genus	Vibrio	Streptomyces	501	4574	573	7263	9.0732			
GCA_010728525.1	GCA_019048805.1	inter_genus	Mycobacterium	Citrobacter	425	4427	446	5176	9.0701			
GCA_000817815.1	GCA_019308285.1	inter_genus	Vibrio	Flavobacterium	508	5721	473	5097	9.0682			
GCA_001401215.1	GCA_053761065.1	inter_genus	Pseudomonas	Enterococcus	375	5215	335	2637	9.0423	0.405585		
GCA_006365335.1	GCA_010728525.1	inter_genus	Salmonella	Mycobacterium	413	4587	402	4427	9.0415	0.372583		
GCA_019308285.1	GCA_045310525.1	inter_genus	Flavobacterium	Clostridium	395	5097	413	3841	9.0401	0.405585		
GCA_013087605.1	GCA_042659905.1	inter_genus	Rhizobium	Flavobacterium	578	6988	498	4916	9.0390			
GCA_053761065.1	GCA_902459665.1	inter_genus	Enterococcus	Pandoraea	310	2637	348	4646	9.0347	0.405585		
GCA_003443895.1	GCA_045310675.1	inter_genus	Paraburkholderia	Clostridium	521	7231	443	3443	9.0313			
GCA_001544215.1	GCA_021919185.1	inter_genus	Enterococcus	Xanthomonas	306	2758	290	3852	9.0166	0.405585		
GCA_019308285.1	GCA_045310675.1	inter_genus	Flavobacterium	Clostridium	371	5097	399	3443	9.0164	0.372583		
GCA_001639065.2	GCA_042430785.1	inter_genus	Vibrio	Streptomyces	545	5034	567	7315	9.0048			
GCA_000817815.1	GCA_030378165.1	inter_genus	Vibrio	Flavobacterium	502	5721	460	4966	9.0016			
GCA_019308285.1	GCA_902459535.1	inter_genus	Flavobacterium	Paraburkholderia	506	5097	610	7307	8.9971			
GCA_030378165.1	GCA_030409215.1	inter_genus	Flavobacterium	Halomonas	382	4966	402	3749	8.9960			
GCA_019930105.1	GCA_902459665.1	inter_genus	Streptococcus	Pandoraea	259	1770	318	4646	8.9931			
GCA_030378165.1	GCA_030406665.1	inter_genus	Flavobacterium	Halomonas	363	4966	376	3257	8.9870			
GCA_000252995.1	GCA_042653945.1	inter_genus	Salmonella	Streptomyces	549	3973	770	10714	8.9807			
GCA_003443895.1	GCA_023656565.1	inter_genus	Paraburkholderia	Flavobacterium	564	7231	489	4502	8.9747			
GCA_001639065.2	GCA_025642175.1	inter_genus	Vibrio	Streptomyces	532	5034	578	7338	8.9719			
GCA_013350005.1	GCA_045310525.1	inter_genus	Methylocystis	Clostridium	328	3705	349	3841	8.9716			
GCA_021919185.1	GCA_045310525.1	inter_genus	Xanthomonas	Clostridium	333	3852	357	3841	8.9692			
GCA_021173085.2	GCA_053761065.1	inter_genus	Ralstonia	Enterococcus	339	4826	330	2637	8.9642	0.372583		
GCA_030406665.1	GCA_042659905.1	inter_genus	Halomonas	Flavobacterium	372	3257	359	4916	8.9441			
GCA_001639065.2	GCA_963924095.1	inter_genus	Vibrio	Streptomyces	543	5034	554	7236	8.9405			
GCA_000817815.1	GCA_042659905.1	inter_genus	Vibrio	Flavobacterium	493	5721	458	4916	8.9405			
GCA_042433635.1	GCA_045310675.1	inter_genus	Streptomyces	Clostridium	478	6482	409	3443	8.9370	0.405585		
GCA_023656565.1	GCA_046118665.1	inter_genus	Flavobacterium	Rhizobium	486	4502	557	7171	8.9351			
GCA_003443895.1	GCA_042659905.1	inter_genus	Paraburkholderia	Flavobacterium	579	7231	504	4916	8.9158			
GCA_000181535.1	GCA_020404845.1	inter_genus	Vibrio	Streptomyces	529	5066	570	7263	8.9139			
GCA_000372845.1	GCA_045310525.1	inter_genus	Methylocystis	Clostridium	327	3698	345	3841	8.9136			
GCA_042659905.1	GCA_046118665.1	inter_genus	Flavobacterium	Rhizobium	503	4916	574	7171	8.9104			
GCA_001544215.1	GCA_042647405.1	inter_genus	Enterococcus	Xanthomonas	309	2758	305	4138	8.9037	0.405585		
GCA_007858165.1	GCA_053761065.1	inter_genus	Pseudomonas	Enterococcus	392	5724	352	2637	8.8985	0.405585		
GCA_013350005.1	GCA_042653945.1	inter_genus	Methylocystis	Streptomyces	538	3705	745	10714	8.8980			
GCA_042659905.1	GCA_045310675.1	inter_genus	Flavobacterium	Clostridium	355	4916	387	3443	8.8767	0.405585		
GCA_001544215.1	GCA_021173085.2	inter_genus	Enterococcus	Ralstonia	331	2758	342	4826	8.8739	0.372583		
GCA_013087605.1	GCA_019308285.1	inter_genus	Rhizobium	Flavobacterium	569	6988	502	5097	8.8622			
GCA_019308285.1	GCA_046118665.1	inter_genus	Flavobacterium	Rhizobium	512	5097	575	7171	8.8604			
GCA_000181535.1	GCA_030412915.1	inter_genus	Vibrio	Nocardioides	420	5066	390	4078	8.8583			
GCA_053761065.1	GCA_958405935.1	inter_genus	Enterococcus	Ralstonia	330	2637	343	4962	8.8564	0.372583		
GCA_002741985.1	GCA_030412965.1	inter_genus	Vibrio	Nocardioides	413	4574	412	4745	8.8529			
GCA_000181535.1	GCA_023656565.1	inter_genus	Vibrio	Flavobacterium	443	5066	404	4502	8.8524			
GCA_013366925.1	GCA_023656565.1	inter_genus	Paraburkholderia	Flavobacterium	620	8209	505	4502	8.8506			
GCA_019308285.1	GCA_030409215.1	inter_genus	Flavobacterium	Halomonas	382	5097	400	3749	8.8402			
GCA_002741985.1	GCA_027947575.1	inter_genus	Vibrio	Streptomyces	496	4574	552	7298	8.8275			
GCA_001544215.1	GCA_003064125.1	inter_genus	Enterococcus	Xanthomonas	313	2758	301	4202	8.8218	0.405585		
GCA_001639065.2	GCA_042431885.1	inter_genus	Vibrio	Streptomyces	540	5034	567	7515	8.8214			
GCA_008386555.1	GCA_053761065.1	inter_genus	Pseudomonas	Enterococcus	369	5389	337	2637	8.7964	0.405585		
GCA_042433635.1	GCA_053761065.1	inter_genus	Streptomyces	Enterococcus	438	6482	364	2637	8.7948			
GCA_000181535.1	GCA_042433635.1	inter_genus	Vibrio	Streptomyces	504	5066	511	6482	8.7894	0.405585		
GCA_046118665.1	GCA_053761065.1	inter_genus	Rhizobium	Enterococcus	498	7171	364	2637	8.7887	0.405585		
GCA_042647405.1	GCA_053761065.1	inter_genus	Xanthomonas	Enterococcus	292	4138	303	2637	8.7823	0.405585		
GCA_019308285.1	GCA_030406665.1	inter_genus	Flavobacterium	Halomonas	363	5097	370	3257	8.7742			
GCA_030412965.1	GCA_045310675.1	inter_genus	Nocardioides	Clostridium	356	4745	362	3443	8.7689	0.405585		
GCA_000181535.1	GCA_030412965.1	inter_genus	Vibrio	Nocardioides	448	5066	412	4745	8.7657			
GCA_000817815.1	GCA_020404845.1	inter_genus	Vibrio	Streptomyces	544	5721	594	7263	8.7646			
GCA_000382005.1	GCA_045310675.1	inter_genus	Pseudoalteromonas	Clostridium	352	4528	346	3443	8.7567			
GCA_001182745.2	GCA_001639065.2	inter_genus	Nocardia	Vibrio	459	6046	511	5034	8.7545			
GCA_000181535.1	GCA_027947575.1	inter_genus	Vibrio	Streptomyces	528	5066	554	7298	8.7512	0.405585		
GCA_013350005.1	GCA_023656565.1	inter_genus	Methylocystis	Flavobacterium	357	3705	361	4502	8.7486			
GCA_042647405.1	GCA_045310525.1	inter_genus	Xanthomonas	Clostridium	335	4138	363	3841	8.7480			
GCA_013366925.1	GCA_042659905.1	inter_genus	Paraburkholderia	Flavobacterium	638	8209	510	4916	8.7467			
GCA_013366925.1	GCA_030378165.1	inter_genus	Paraburkholderia	Flavobacterium	649	8209	503	4966	8.7438			
GCA_003064125.1	GCA_045310675.1	inter_genus	Xanthomonas	Clostridium	324	4202	344	3443	8.7377			
GCA_001544215.1	GCA_958405935.1	inter_genus	Enterococcus	Ralstonia	329	2758	345	4962	8.7306	0.372583		
GCA_000817815.1	GCA_019930105.1	inter_genus	Vibrio	Streptococcus	341	5721	313	1770	8.7305			
GCA_023955645.1	GCA_053761065.1	inter_genus	Ralstonia	Enterococcus	345	5136	332	2637	8.7096	0.372583		
GCA_020404845.1	GCA_045310525.1	inter_genus	Streptomyces	Clostridium	516	7263	451	3841	8.7086			
GCA_000181535.1	GCA_019930105.1	inter_genus	Vibrio	Streptococcus	328	5066	267	1770	8.7039			
GCA_019930105.1	GCA_030412915.1	inter_genus	Streptococcus	Nocardioides	244	1770	265	4078	8.7038	0.405585		
GCA_000372845.1	GCA_042653945.1	inter_genus	Methylocystis	Streptomyces	529	3698	725	10714	8.7011			
GCA_042647405.1	GCA_045310675.1	inter_genus	Xanthomonas	Clostridium	318	4138	341	3443	8.6928			
GCA_001544215.1	GCA_046118665.1	inter_genus	Enterococcus	Rhizobium	359	2758	504	7171	8.6917	0.405585		
GCA_000382005.1	GCA_001544215.1	inter_genus	Pseudoalteromonas	Enterococcus	322	4528	311	2758	8.6879			
GCA_000382005.1	GCA_045310525.1	inter_genus	Pseudoalteromonas	Clostridium	372	4528	355	3841	8.6868			
GCA_012641725.1	GCA_045310675.1	inter_genus	Pseudoalteromonas	Clostridium	360	4777	354	3443	8.6861			
GCA_003443895.1	GCA_030378165.1	inter_genus	Paraburkholderia	Flavobacterium	572	7231	487	4966	8.6825			
GCA_002741985.1	GCA_025642175.1	inter_genus	Vibrio	Streptomyces	477	4574	557	7338	8.6803			
GCA_002741985.1	GCA_042430785.1	inter_genus	Vibrio	Streptomyces	483	4574	549	7315	8.6803			
GCA_013366925.1	GCA_019308285.1	inter_genus	Paraburkholderia	Flavobacterium	648	8209	506	5097	8.6728			
GCA_042430785.1	GCA_045310525.1	inter_genus	Streptomyces	Clostridium	522	7315	444	3841	8.6590			
GCA_001544215.1	GCA_042433635.1	inter_genus	Enterococcus	Streptomyces	364	2758	436	6482	8.6580			
GCA_000382005.1	GCA_030412915.1	inter_genus	Pseudoalteromonas	Nocardioides	366	4528	379	4078	8.6568			
GCA_001639065.2	GCA_021390235.1	inter_genus	Vibrio	Streptomyces	558	5034	602	8369	8.6548	0.405585		
GCA_003064125.1	GCA_053761065.1	inter_genus	Xanthomonas	Enterococcus	289	4202	302	2637	8.6416	0.405585		
GCA_019930105.1	GCA_039522805.1	inter_genus	Streptococcus	Ralstonia	245	1770	290	4426	8.6346	0.405585		
GCA_006365335.1	GCA_042653945.1	inter_genus	Salmonella	Streptomyces	564	4587	757	10714	8.6334			
GCA_020404845.1	GCA_045310675.1	inter_genus	Streptomyces	Clostridium	505	7263	419	3443	8.6307			
GCA_001544215.1	GCA_023955645.1	inter_genus	Enterococcus	Ralstonia	335	2758	346	5136	8.6268	0.372583		
GCA_013087605.1	GCA_053761065.1	inter_genus	Rhizobium	Enterococcus	479	6988	350	2637	8.6130	0.405585		
GCA_001611855.1	GCA_002741985.1	inter_genus	Mycobacteroides	Vibrio	383	4632	409	4574	8.6031			
GCA_001544215.1	GCA_013087605.1	inter_genus	Enterococcus	Rhizobium	349	2758	489	6988	8.5984	0.405585		
GCA_012641725.1	GCA_045310525.1	inter_genus	Pseudoalteromonas	Clostridium	373	4777	368	3841	8.5983			
GCA_025642175.1	GCA_045310525.1	inter_genus	Streptomyces	Clostridium	514	7338	447	3841	8.5965			
GCA_000372845.1	GCA_019930105.1	inter_genus	Methylocystis	Streptococcus	243	3698	227	1770	8.5955			
GCA_000817815.1	GCA_042433635.1	inter_genus	Vibrio	Streptomyces	509	5721	539	6482	8.5881			
GCA_013350005.1	GCA_019930105.1	inter_genus	Methylocystis	Streptococcus	237	3705	233	1770	8.5845			
GCA_013366925.1	GCA_045310675.1	inter_genus	Paraburkholderia	Clostridium	563	8209	437	3443	8.5822			
GCA_003064125.1	GCA_045310525.1	inter_genus	Xanthomonas	Clostridium	330	4202	360	3841	8.5789			
GCA_030412965.1	GCA_045310525.1	inter_genus	Nocardioides	Clostridium	363	4745	373	3841	8.5721			
GCA_900475975.1	GCA_902459595.1	inter_genus	Streptococcus	Pandoraea	235	1779	289	4337	8.5677			
GCA_030412965.1	GCA_053761065.1	inter_genus	Nocardioides	Enterococcus	321	4745	311	2637	8.5614	0.405585		
GCA_013366925.1	GCA_045310525.1	inter_genus	Paraburkholderia	Clostridium	576	8209	455	3841	8.5560			
GCA_000372845.1	GCA_042659905.1	inter_genus	Methylocystis	Flavobacterium	368	3698	369	4916	8.5558			
GCA_001639065.2	GCA_014656275.1	inter_genus	Vibrio	Streptomyces	563	5034	637	8995	8.5537			
GCA_027947575.1	GCA_045310525.1	inter_genus	Streptomyces	Clostridium	506	7298	446	3841	8.5465			
GCA_023656565.1	GCA_055383075.1	inter_genus	Flavobacterium	Symbiobacterium	320	4502	360	3457	8.5438			
GCA_042430785.1	GCA_045310675.1	inter_genus	Streptomyces	Clostridium	500	7315	419	3443	8.5425			
GCA_012641725.1	GCA_030412915.1	inter_genus	Pseudoalteromonas	Nocardioides	368	4777	388	4078	8.5375			
GCA_000181535.1	GCA_900475975.1	inter_genus	Vibrio	Streptococcus	323	5066	261	1779	8.5318			
GCA_002741985.1	GCA_963924095.1	inter_genus	Vibrio	Streptomyces	484	4574	522	7236	8.5182			
GCA_003443895.1	GCA_019308285.1	inter_genus	Paraburkholderia	Flavobacterium	567	7231	482	5097	8.5091			
GCA_000817815.1	GCA_900475975.1	inter_genus	Vibrio	Streptococcus	335	5721	303	1779	8.5067			
GCA_000181535.1	GCA_019308285.1	inter_genus	Vibrio	Flavobacterium	442	5066	422	5097	8.5014			
GCA_000181535.1	GCA_042659905.1	inter_genus	Vibrio	Flavobacterium	445	5066	402	4916	8.4853			
GCA_001611855.1	GCA_001639065.2	inter_genus	Mycobacteroides	Vibrio	380	4632	440	5034	8.4833			
GCA_000372845.1	GCA_001544215.1	inter_genus	Methylocystis	Enterococcus	272	3698	275	2758	8.4727			
GCA_000382005.1	GCA_053761065.1	inter_genus	Pseudoalteromonas	Enterococcus	309	4528	297	2637	8.4578			
GCA_023656565.1	GCA_055396975.1	inter_genus	Flavobacterium	Symbiobacterium	311	4502	350	3322	8.4484			
GCA_000372845.1	GCA_053761065.1	inter_genus	Methylocystis	Enterococcus	265	3698	270	2637	8.4451			
GCA_001544215.1	GCA_012641725.1	inter_genus	Enterococcus	Pseudoalteromonas	315	2758	321	4777	8.4406			
GCA_025642175.1	GCA_045310675.1	inter_genus	Streptomyces	Clostridium	495	7338	414	3443	8.4315			
GCA_012641725.1	GCA_053761065.1	inter_genus	Pseudoalteromonas	Enterococcus	320	4777	305	2637	8.4300			
GCA_000817815.1	GCA_027947575.1	inter_genus	Vibrio	Streptomyces	527	5721	568	7298	8.4108			
GCA_045310525.1	GCA_054602315.1	inter_genus	Clostridium	Bradyrhizobium	412	3841	513	7168	8.4022			
GCA_001612785.1	GCA_001639065.2	inter_genus	Nocardia	Vibrio	483	6744	506	5034	8.3970			
GCA_000181535.1	GCA_025642175.1	inter_genus	Vibrio	Streptomyces	498	5066	543	7338	8.3925			
GCA_045310525.1	GCA_963924095.1	inter_genus	Clostridium	Streptomyces	445	3841	484	7236	8.3867			
GCA_013350005.1	GCA_030378165.1	inter_genus	Methylocystis	Flavobacterium	365	3705	362	4966	8.3843			
