scenario	accession	genus	domain	neighbour	dist	class	same_genus
novel_species	GCA_039534565.1	Arthrobacter	Bacteria	GCA_041549525.1	0.148855	congeneric	1
as_reported	GCA_039534585.1	Streptomyces	Bacteria	GCA_042675185.1	0.000795	same_species	1
no_self_strain	GCA_039534585.1	Streptomyces	Bacteria	GCA_042675185.1	0.000795	same_species	1
novel_species	GCA_039534585.1	Streptomyces	Bacteria	GCA_021394575.1	0.091063	congeneric	1
as_reported	GCA_039534605.1	Glutamicibacter	Bacteria	GCA_042652745.1	0.000126	same_species	1
no_self_strain	GCA_039534605.1	Glutamicibacter	Bacteria	GCA_042652745.1	0.000126	same_species	1
novel_species	GCA_039534605.1	Glutamicibacter	Bacteria	GCA_000197735.1	0.156276	congeneric	1
as_reported	GCA_039534625.1	Streptomyces	Bacteria	GCA_030719295.1	0.084330	congeneric	1
no_self_strain	GCA_039534625.1	Streptomyces	Bacteria	GCA_030719295.1	0.084330	congeneric	1
novel_species	GCA_039534625.1	Streptomyces	Bacteria	GCA_030719295.1	0.084330	congeneric	1
as_reported	GCA_039534645.1	Gordonia	Bacteria	GCA_009932435.1	0.172774	congeneric	1
no_self_strain	GCA_039534645.1	Gordonia	Bacteria	GCA_009932435.1	0.172774	congeneric	1
novel_species	GCA_039534645.1	Gordonia	Bacteria	GCA_009932435.1	0.172774	congeneric	1
as_reported	GCA_039534665.1	Nesterenkonia	Bacteria	GCA_013410745.1	0.137364	congeneric	1
no_self_strain	GCA_039534665.1	Nesterenkonia	Bacteria	GCA_013410745.1	0.137364	congeneric	1
novel_species	GCA_039534665.1	Nesterenkonia	Bacteria	GCA_013410745.1	0.137364	congeneric	1
as_reported	GCA_039534685.1	Kribbella	Bacteria	GCA_017876295.1	0.000062	same_species	1
no_self_strain	GCA_039534685.1	Kribbella	Bacteria	GCA_017876295.1	0.000062	same_species	1
novel_species	GCA_039534685.1	Kribbella	Bacteria	GCA_039529615.1	0.080739	congeneric	1
as_reported	GCA_039534705.1	Blastococcus_B	Bacteria	GCA_003075095.1	0.139933	congeneric	1
no_self_strain	GCA_039534705.1	Blastococcus_B	Bacteria	GCA_003075095.1	0.139933	congeneric	1
novel_species	GCA_039534705.1	Blastococcus_B	Bacteria	GCA_003075095.1	0.139933	congeneric	1
as_reported	GCA_039534765.1	Mycobacterium	Bacteria	GCA_019456675.1	0.000036	same_species	1
no_self_strain	GCA_039534765.1	Mycobacterium	Bacteria	GCA_019456675.1	0.000036	same_species	1
novel_species	GCA_039534765.1	Mycobacterium	Bacteria	GCA_002086695.1	0.116457	congeneric	1
as_reported	GCA_039534795.1	Aminobacter	Bacteria	GCA_900445235.1	0.000032	same_species	1
no_self_strain	GCA_039534795.1	Aminobacter	Bacteria	GCA_900445235.1	0.000032	same_species	1
novel_species	GCA_039534795.1	Aminobacter	Bacteria	GCA_001605015.1	0.073689	congeneric	1
as_reported	GCA_039534815.1	Aminobacter	Bacteria	GCA_014200015.1	0.000091	same_species	1
no_self_strain	GCA_039534815.1	Aminobacter	Bacteria	GCA_014200015.1	0.000091	same_species	1
novel_species	GCA_039534815.1	Aminobacter	Bacteria	GCA_014206975.1	0.085264	congeneric	1
as_reported	GCA_039534835.1	Streptomyces	Bacteria	GCA_031767055.1	0.000766	same_species	1
no_self_strain	GCA_039534835.1	Streptomyces	Bacteria	GCA_031767055.1	0.000766	same_species	1
novel_species	GCA_039534835.1	Streptomyces	Bacteria	GCA_021390235.1	0.042945	congeneric	1
as_reported	GCA_039534855.1	Ligilactobacillus	Bacteria	GCA_001436015.1	0.000243	same_species	1
no_self_strain	GCA_039534855.1	Ligilactobacillus	Bacteria	GCA_001436015.1	0.000243	same_species	1
novel_species	GCA_039534855.1	Ligilactobacillus	Bacteria	GCA_001434535.1	0.074582	congeneric	1
as_reported	GCA_039534875.1	Finegoldia	Bacteria	GCA_003182075.1	0.000424	same_species	1
no_self_strain	GCA_039534875.1	Finegoldia	Bacteria	GCA_003182075.1	0.000424	same_species	1
novel_species	GCA_039534875.1	Finegoldia	Bacteria	GCA_900454715.1	0.144523	inter_genus	0
as_reported	GCA_039534895.1	Streptosporangium	Bacteria	GCA_047261125.1	0.000750	same_species	1
no_self_strain	GCA_039534895.1	Streptosporangium	Bacteria	GCA_047261125.1	0.000750	same_species	1
novel_species	GCA_039534895.1	Streptosporangium	Bacteria	GCA_042428775.1	0.110948	congeneric	1
as_reported	GCA_039534915.1	Streptomyces	Bacteria	GCA_042430985.1	0.000345	same_species	1
no_self_strain	GCA_039534915.1	Streptomyces	Bacteria	GCA_042430985.1	0.000345	same_species	1
novel_species	GCA_039534915.1	Streptomyces	Bacteria	GCA_014649855.1	0.076552	congeneric	1
as_reported	GCA_039534935.1	Streptomyces	Bacteria	GCA_014203595.1	0.003152	same_species	1
no_self_strain	GCA_039534935.1	Streptomyces	Bacteria	GCA_014203595.1	0.003152	same_species	1
novel_species	GCA_039534935.1	Streptomyces	Bacteria	GCA_016741855.1	0.065990	congeneric	1
as_reported	GCA_039534955.1	Streptomyces	Bacteria	GCA_042658105.1	0.000341	same_species	1
no_self_strain	GCA_039534955.1	Streptomyces	Bacteria	GCA_042658105.1	0.000341	same_species	1
novel_species	GCA_039534955.1	Streptomyces	Bacteria	GCA_000718015.1	0.057397	congeneric	1
as_reported	GCA_039534975.1	Microbacterium	Bacteria	GCA_042429095.1	0.000230	same_species	1
no_self_strain	GCA_039534975.1	Microbacterium	Bacteria	GCA_042429095.1	0.000230	same_species	1
novel_species	GCA_039534975.1	Microbacterium	Bacteria	GCA_039531105.1	0.181127	congeneric	1
as_reported	GCA_039534995.1	Pseudonocardia	Bacteria	GCA_014235185.1	0.000023	same_species	1
no_self_strain	GCA_039534995.1	Pseudonocardia	Bacteria	GCA_014235185.1	0.000023	same_species	1
novel_species	GCA_039534995.1	Pseudonocardia	Bacteria	GCA_019263705.2	0.073854	congeneric	1
as_reported	GCA_039535035.1	Arthrobacter	Bacteria	GCA_041549525.1	0.000119	same_species	1
no_self_strain	GCA_039535035.1	Arthrobacter	Bacteria	GCA_041549525.1	0.000119	same_species	1
novel_species	GCA_039535035.1	Arthrobacter	Bacteria	GCA_050413655.1	0.117888	congeneric	1
as_reported	GCA_039535055.1	Arthrobacter_B	Bacteria	GCA_042429235.1	0.000082	same_species	1
no_self_strain	GCA_039535055.1	Arthrobacter_B	Bacteria	GCA_042429235.1	0.000082	same_species	1
novel_species	GCA_039535055.1	Arthrobacter_B	Bacteria	GCA_023022985.1	0.145418	congeneric	1
as_reported	GCA_039535075.1	Glutamicibacter	Bacteria	GCA_042429185.1	0.000043	same_species	1
no_self_strain	GCA_039535075.1	Glutamicibacter	Bacteria	GCA_042429185.1	0.000043	same_species	1
novel_species	GCA_039535075.1	Glutamicibacter	Bacteria	GCA_000197735.1	0.120932	congeneric	1
as_reported	GCA_039535095.1	Arthrobacter	Bacteria	GCA_042429215.1	0.000093	same_species	1
no_self_strain	GCA_039535095.1	Arthrobacter	Bacteria	GCA_042429215.1	0.000093	same_species	1
novel_species	GCA_039535095.1	Arthrobacter	Bacteria	GCA_039543785.1	0.072330	congeneric	1
as_reported	GCA_039535115.1	Paeniglutamicibacter	Bacteria	GCA_031458355.1	0.000028	same_species	1
no_self_strain	GCA_039535115.1	Paeniglutamicibacter	Bacteria	GCA_031458355.1	0.000028	same_species	1
novel_species	GCA_039535115.1	Paeniglutamicibacter	Bacteria	GCA_019084045.1	0.096726	congeneric	1
as_reported	GCA_039535135.1	Curtobacterium	Bacteria	GCA_013359825.1	0.000256	same_species	1
no_self_strain	GCA_039535135.1	Curtobacterium	Bacteria	GCA_013359825.1	0.000256	same_species	1
novel_species	GCA_039535135.1	Curtobacterium	Bacteria	GCA_030363035.1	0.102217	congeneric	1
as_reported	GCA_039535155.1	Curtobacterium	Bacteria	GCA_042428945.1	0.000047	same_species	1
no_self_strain	GCA_039535155.1	Curtobacterium	Bacteria	GCA_042428945.1	0.000047	same_species	1
novel_species	GCA_039535155.1	Curtobacterium	Bacteria	GCA_044497295.1	0.117218	congeneric	1
as_reported	GCA_039535195.1	Streptomyces	Bacteria	GCA_005405925.1	0.000337	same_species	1
no_self_strain	GCA_039535195.1	Streptomyces	Bacteria	GCA_005405925.1	0.000337	same_species	1
novel_species	GCA_039535195.1	Streptomyces	Bacteria	GCA_018069625.1	0.036380	congeneric	1
as_reported	GCA_039535215.1	Streptomyces	Bacteria	GCA_042430825.1	0.002442	same_species	1
no_self_strain	GCA_039535215.1	Streptomyces	Bacteria	GCA_042430825.1	0.002442	same_species	1
novel_species	GCA_039535215.1	Streptomyces	Bacteria	GCA_000966975.1	0.091805	congeneric	1
as_reported	GCA_039535235.1	Streptomyces	Bacteria	GCA_042430865.1	0.002289	same_species	1
no_self_strain	GCA_039535235.1	Streptomyces	Bacteria	GCA_042430865.1	0.002289	same_species	1
novel_species	GCA_039535235.1	Streptomyces	Bacteria	GCA_004117935.1	0.100132	congeneric	1
as_reported	GCA_039535255.1	Arthrobacter	Bacteria	GCA_042428835.1	0.000021	same_species	1
no_self_strain	GCA_039535255.1	Arthrobacter	Bacteria	GCA_042428835.1	0.000021	same_species	1
novel_species	GCA_039535255.1	Arthrobacter	Bacteria	GCA_014644515.1	0.037809	congeneric	1
as_reported	GCA_039535295.1	Streptosporangium	Bacteria	GCA_042428675.1	0.000050	same_species	1
no_self_strain	GCA_039535295.1	Streptosporangium	Bacteria	GCA_042428675.1	0.000050	same_species	1
novel_species	GCA_039535295.1	Streptosporangium	Bacteria	GCA_014648055.1	0.029923	congeneric	1
as_reported	GCA_039535315.1	Kutzneria	Bacteria	GCA_042428765.1	0.001099	same_species	1
no_self_strain	GCA_039535315.1	Kutzneria	Bacteria	GCA_042428765.1	0.001099	same_species	1
novel_species	GCA_039535315.1	Kutzneria	Bacteria	GCA_028622115.1	0.102697	congeneric	1
as_reported	GCA_039535335.1	Planomonospora_A	Bacteria	GCA_042649225.1	0.000043	same_species	1
no_self_strain	GCA_039535335.1	Planomonospora_A	Bacteria	GCA_042649225.1	0.000043	same_species	1
novel_species	GCA_039535335.1	Planomonospora_A	Bacteria	GCA_042660005.1	0.096378	inter_genus	0
as_reported	GCA_039535355.1	Dactylosporangium	Bacteria	GCA_042428645.1	0.000070	same_species	1
no_self_strain	GCA_039535355.1	Dactylosporangium	Bacteria	GCA_042428645.1	0.000070	same_species	1
novel_species	GCA_039535355.1	Dactylosporangium	Bacteria	GCA_039532525.1	0.148401	congeneric	1
as_reported	GCA_039535375.1	Actinosynnema	Bacteria	GCA_031455225.1	0.000041	same_species	1
no_self_strain	GCA_039535375.1	Actinosynnema	Bacteria	GCA_031455225.1	0.000041	same_species	1
novel_species	GCA_039535375.1	Actinosynnema	Bacteria	GCA_051756985.1	0.078667	congeneric	1
as_reported	GCA_039535395.1	Nonomuraea	Bacteria	GCA_042428545.1	0.000167	same_species	1
no_self_strain	GCA_039535395.1	Nonomuraea	Bacteria	GCA_042428545.1	0.000167	same_species	1
novel_species	GCA_039535395.1	Nonomuraea	Bacteria	GCA_014873535.1	0.077938	congeneric	1
as_reported	GCA_039535415.1	Streptomyces	Bacteria	GCA_042431145.1	0.000974	same_species	1
no_self_strain	GCA_039535415.1	Streptomyces	Bacteria	GCA_042431145.1	0.000974	same_species	1
novel_species	GCA_039535415.1	Streptomyces	Bacteria	GCA_014648655.1	0.114607	congeneric	1
as_reported	GCA_039535435.1	Streptomyces	Bacteria	GCA_042430905.1	0.000235	same_species	1
no_self_strain	GCA_039535435.1	Streptomyces	Bacteria	GCA_042430905.1	0.000235	same_species	1
novel_species	GCA_039535435.1	Streptomyces	Bacteria	GCA_014650515.1	0.084354	congeneric	1
as_reported	GCA_039535475.1	Streptomyces	Bacteria	GCA_042430885.1	0.000384	same_species	1
no_self_strain	GCA_039535475.1	Streptomyces	Bacteria	GCA_042430885.1	0.000384	same_species	1
novel_species	GCA_039535475.1	Streptomyces	Bacteria	GCA_042430865.1	0.103575	congeneric	1
as_reported	GCA_039535495.1	Pseudolactococcus	Bacteria	GCA_002441745.1	0.000149	same_species	1
no_self_strain	GCA_039535495.1	Pseudolactococcus	Bacteria	GCA_002441745.1	0.000149	same_species	1
novel_species	GCA_039535495.1	Pseudolactococcus	Bacteria	GCA_013449735.1	0.093185	congeneric	1
as_reported	GCA_039535515.1	Pediococcus	Bacteria	GCA_001437255.1	0.000802	same_species	1
no_self_strain	GCA_039535515.1	Pediococcus	Bacteria	GCA_001437255.1	0.000802	same_species	1
novel_species	GCA_039535515.1	Pediococcus	Bacteria	GCA_002982135.1	0.128034	congeneric	1
as_reported	GCA_039535535.1	Lactobacillus	Bacteria	GCA_024397795.1	0.000730	same_species	1
no_self_strain	GCA_039535535.1	Lactobacillus	Bacteria	GCA_024397795.1	0.000730	same_species	1
novel_species	GCA_039535535.1	Lactobacillus	Bacteria	GCA_034298135.1	0.191731	congeneric	1
as_reported	GCA_039535555.1	Enterococcus_D	Bacteria	GCA_016727345.1	0.000041	same_species	1
no_self_strain	GCA_039535555.1	Enterococcus_D	Bacteria	GCA_016727345.1	0.000041	same_species	1
novel_species	GCA_039535555.1	Enterococcus_D	Bacteria	GCA_018982785.1	0.047269	congeneric	1
as_reported	GCA_039535575.1	Enterococcus_A	Bacteria	GCA_001544295.1	0.000068	same_species	1
no_self_strain	GCA_039535575.1	Enterococcus_A	Bacteria	GCA_001544295.1	0.000068	same_species	1
novel_species	GCA_039535575.1	Enterococcus_A	Bacteria	GCA_900447955.1	0.164955	congeneric	1
as_reported	GCA_039535595.1	Enterococcus_A	Bacteria	GCA_001544115.1	0.000188	same_species	1
no_self_strain	GCA_039535595.1	Enterococcus_A	Bacteria	GCA_001544115.1	0.000188	same_species	1
novel_species	GCA_039535595.1	Enterococcus_A	Bacteria	GCA_900447655.1	0.149001	congeneric	1
as_reported	GCA_039535625.1	Lactobacillus	Bacteria	GCA_001434195.1	0.000177	same_species	1
no_self_strain	GCA_039535625.1	Lactobacillus	Bacteria	GCA_001434195.1	0.000177	same_species	1
novel_species	GCA_039535625.1	Lactobacillus	Bacteria	GCA_015698225.1	0.109545	congeneric	1
as_reported	GCA_039535645.1	Lentilactobacillus	Bacteria	GCA_004354625.1	0.000203	same_species	1
no_self_strain	GCA_039535645.1	Lentilactobacillus	Bacteria	GCA_004354625.1	0.000203	same_species	1
novel_species	GCA_039535645.1	Lentilactobacillus	Bacteria	GCA_013167835.1	0.120423	congeneric	1
as_reported	GCA_039535665.1	Prevotella	Bacteria	GCA_000430525.1	0.000318	same_species	1
no_self_strain	GCA_039535665.1	Prevotella	Bacteria	GCA_000430525.1	0.000318	same_species	1
novel_species	GCA_039535665.1	Prevotella	Bacteria	GCA_900607215.1	0.093231	congeneric	1
as_reported	GCA_039535685.1	Tetragenococcus	Bacteria	GCA_001544195.1	0.000143	same_species	1
no_self_strain	GCA_039535685.1	Tetragenococcus	Bacteria	GCA_001544195.1	0.000143	same_species	1
novel_species	GCA_039535685.1	Tetragenococcus	Bacteria	GCA_002922845.1	0.154363	congeneric	1
as_reported	GCA_039535705.1	Streptomyces	Bacteria	GCA_014203555.1	0.008753	same_species	1
no_self_strain	GCA_039535705.1	Streptomyces	Bacteria	GCA_014203555.1	0.008753	same_species	1
novel_species	GCA_039535705.1	Streptomyces	Bacteria	GCA_014650495.1	0.121133	congeneric	1
as_reported	GCA_039535725.1	Nonomuraea	Bacteria	GCA_042659965.1	0.000887	same_species	1
no_self_strain	GCA_039535725.1	Nonomuraea	Bacteria	GCA_042659965.1	0.000887	same_species	1
novel_species	GCA_039535725.1	Nonomuraea	Bacteria	GCA_000725485.1	0.120258	congeneric	1
as_reported	GCA_039535745.1	Fructilactobacillus	Bacteria	GCA_003369815.1	0.000334	same_species	1
no_self_strain	GCA_039535745.1	Fructilactobacillus	Bacteria	GCA_003369815.1	0.000334	same_species	1
novel_species	GCA_039535745.1	Fructilactobacillus	Bacteria	GCA_044007575.1	0.137801	congeneric	1
as_reported	GCA_039535765.1	Lentilactobacillus	Bacteria	GCA_007989105.1	0.000383	same_species	1
no_self_strain	GCA_039535765.1	Lentilactobacillus	Bacteria	GCA_007989105.1	0.000383	same_species	1
novel_species	GCA_039535765.1	Lentilactobacillus	Bacteria	GCA_001435575.1	0.131443	congeneric	1
as_reported	GCA_039535785.1	Nonomuraea	Bacteria	GCA_042428665.1	0.000050	same_species	1
no_self_strain	GCA_039535785.1	Nonomuraea	Bacteria	GCA_042428665.1	0.000050	same_species	1
novel_species	GCA_039535785.1	Nonomuraea	Bacteria	GCA_014204795.1	0.095581	congeneric	1
as_reported	GCA_039535825.1	Nonomuraea	Bacteria	GCA_042431085.1	0.006972	same_species	1
no_self_strain	GCA_039535825.1	Nonomuraea	Bacteria	GCA_042431085.1	0.006972	same_species	1
novel_species	GCA_039535825.1	Nonomuraea	Bacteria	GCA_014873535.1	0.084641	congeneric	1
as_reported	GCA_039535885.1	Streptomyces	Bacteria	GCA_042651015.1	0.000440	same_species	1
no_self_strain	GCA_039535885.1	Streptomyces	Bacteria	GCA_042651015.1	0.000440	same_species	1
novel_species	GCA_039535885.1	Streptomyces	Bacteria	GCA_000721185.1	0.089135	congeneric	1
as_reported	GCA_039535905.1	Kitasatospora	Bacteria	GCA_042430225.1	0.002900	same_species	1
no_self_strain	GCA_039535905.1	Kitasatospora	Bacteria	GCA_042430225.1	0.002900	same_species	1
novel_species	GCA_039535905.1	Kitasatospora	Bacteria	GCA_014203705.1	0.120083	congeneric	1
as_reported	GCA_039535925.1	Streptomyces	Bacteria	GCA_042660765.1	0.001097	same_species	1
no_self_strain	GCA_039535925.1	Streptomyces	Bacteria	GCA_042660765.1	0.001097	same_species	1
novel_species	GCA_039535925.1	Streptomyces	Bacteria	GCA_008704935.1	0.105748	congeneric	1
as_reported	GCA_039535965.1	Streptomyces	Bacteria	GCA_042661045.1	0.001039	same_species	1
no_self_strain	GCA_039535965.1	Streptomyces	Bacteria	GCA_042661045.1	0.001039	same_species	1
novel_species	GCA_039535965.1	Streptomyces	Bacteria	GCA_014656055.1	0.090931	congeneric	1
as_reported	GCA_039535985.1	Sphingomonas	Bacteria	GCA_042661065.1	0.001173	same_species	1
no_self_strain	GCA_039535985.1	Sphingomonas	Bacteria	GCA_042661065.1	0.001173	same_species	1
novel_species	GCA_039535985.1	Sphingomonas	Bacteria	GCA_000787715.1	0.078130	congeneric	1
as_reported	GCA_039536005.1	Nesterenkonia	Bacteria	GCA_009467795.1	0.036783	same_species	1
no_self_strain	GCA_039536005.1	Nesterenkonia	Bacteria	GCA_009467795.1	0.036783	same_species	1
novel_species	GCA_039536005.1	Nesterenkonia	Bacteria	GCA_039534665.1	0.177860	congeneric	1
as_reported	GCA_039536025.1	Streptomyces	Bacteria	GCA_042657225.1	0.001001	same_species	1
no_self_strain	GCA_039536025.1	Streptomyces	Bacteria	GCA_042657225.1	0.001001	same_species	1
novel_species	GCA_039536025.1	Streptomyces	Bacteria	GCA_015160875.1	0.092338	congeneric	1
as_reported	GCA_039536205.1	Streptomyces	Bacteria	GCA_014648195.1	0.161328	congeneric	1
no_self_strain	GCA_039536205.1	Streptomyces	Bacteria	GCA_014648195.1	0.161328	congeneric	1
novel_species	GCA_039536205.1	Streptomyces	Bacteria	GCA_014648195.1	0.161328	congeneric	1
as_reported	GCA_039536245.1	Cryptosporangium	Bacteria	GCA_042431465.1	0.000585	same_species	1
no_self_strain	GCA_039536245.1	Cryptosporangium	Bacteria	GCA_042431465.1	0.000585	same_species	1
novel_species	GCA_039536245.1	Cryptosporangium	Bacteria	GCA_900143005.1	0.119239	congeneric	1
as_reported	GCA_039536325.1	Paenibacillus_AB	Bacteria	GCA_042429605.1	0.000026	same_species	1
no_self_strain	GCA_039536325.1	Paenibacillus_AB	Bacteria	GCA_042429605.1	0.000026	same_species	1
novel_species	GCA_039536325.1	Paenibacillus_AB	Bacteria	GCA_006265175.1	0.186338	congeneric	1
as_reported	GCA_039536365.1	Rhodococcus	Bacteria	GCA_009176285.1	0.000111	same_species	1
no_self_strain	GCA_039536365.1	Rhodococcus	Bacteria	GCA_009176285.1	0.000111	same_species	1
novel_species	GCA_039536365.1	Rhodococcus	Bacteria	GCA_030509825.1	0.073316	congeneric	1
as_reported	GCA_039536405.1	Aeromicrobium	Bacteria	GCA_007992115.1	0.000974	same_species	1
no_self_strain	GCA_039536405.1	Aeromicrobium	Bacteria	GCA_007992115.1	0.000974	same_species	1
novel_species	GCA_039536405.1	Aeromicrobium	Bacteria	GCA_024508295.1	0.114897	congeneric	1
as_reported	GCA_039536445.1	Microlunatus	Bacteria	GCA_014193425.1	0.117393	congeneric	1
no_self_strain	GCA_039536445.1	Microlunatus	Bacteria	GCA_014193425.1	0.117393	congeneric	1
novel_species	GCA_039536445.1	Microlunatus	Bacteria	GCA_014193425.1	0.117393	congeneric	1
as_reported	GCA_039536485.1	Klugiella	Bacteria	GCA_006716695.1	0.000038	same_species	1
no_self_strain	GCA_039536485.1	Klugiella	Bacteria	GCA_006716695.1	0.000038	same_species	1
novel_species	GCA_039536485.1	Klugiella	Bacteria	GCA_011758565.1	0.247549	inter_genus	0
as_reported	GCA_039536515.1	Marihabitans	Bacteria	GCA_007828725.1	0.000225	same_species	1
no_self_strain	GCA_039536515.1	Marihabitans	Bacteria	GCA_007828725.1	0.000225	same_species	1
novel_species	GCA_039536515.1	Marihabitans	Bacteria	GCA_016888335.1	0.153528	congeneric	1
as_reported	GCA_039536545.1	Microbacterium	Bacteria	GCA_014837165.1	0.177357	congeneric	1
no_self_strain	GCA_039536545.1	Microbacterium	Bacteria	GCA_014837165.1	0.177357	congeneric	1
novel_species	GCA_039536545.1	Microbacterium	Bacteria	GCA_014837165.1	0.177357	congeneric	1
as_reported	GCA_039536565.1	Microbacterium	Bacteria	GCA_019753765.1	0.000148	same_species	1
no_self_strain	GCA_039536565.1	Microbacterium	Bacteria	GCA_019753765.1	0.000148	same_species	1
novel_species	GCA_039536565.1	Microbacterium	Bacteria	GCA_039605615.1	0.150118	congeneric	1
as_reported	GCA_039536585.1	Micrococcus	Bacteria	GCA_014138885.1	0.000304	same_species	1
no_self_strain	GCA_039536585.1	Micrococcus	Bacteria	GCA_014138885.1	0.000304	same_species	1
novel_species	GCA_039536585.1	Micrococcus	Bacteria	GCA_014205115.1	0.086644	congeneric	1
as_reported	GCA_039536605.1	Microlunatus	Bacteria	GCA_000270245.1	0.189679	congeneric	1
no_self_strain	GCA_039536605.1	Microlunatus	Bacteria	GCA_000270245.1	0.189679	congeneric	1
novel_species	GCA_039536605.1	Microlunatus	Bacteria	GCA_000270245.1	0.189679	congeneric	1
as_reported	GCA_039536645.1	Streptomyces	Bacteria	GCA_036281785.1	0.000772	same_species	1
no_self_strain	GCA_039536645.1	Streptomyces	Bacteria	GCA_036281785.1	0.000772	same_species	1
novel_species	GCA_039536645.1	Streptomyces	Bacteria	GCA_039536665.1	0.092071	congeneric	1
as_reported	GCA_039536665.1	Streptomyces	Bacteria	GCA_036281785.1	0.091721	congeneric	1
no_self_strain	GCA_039536665.1	Streptomyces	Bacteria	GCA_036281785.1	0.091721	congeneric	1
novel_species	GCA_039536665.1	Streptomyces	Bacteria	GCA_036281785.1	0.091721	congeneric	1
as_reported	GCA_039536685.1	Chitinophaga	Bacteria	GCA_009758125.1	0.000020	same_species	1
no_self_strain	GCA_039536685.1	Chitinophaga	Bacteria	GCA_009758125.1	0.000020	same_species	1
novel_species	GCA_039536685.1	Chitinophaga	Bacteria	GCA_003014595.1	0.230229	congeneric	1
as_reported	GCA_039536705.1	Mucilaginibacter	Bacteria	GCA_030409315.1	0.133302	congeneric	1
no_self_strain	GCA_039536705.1	Mucilaginibacter	Bacteria	GCA_030409315.1	0.133302	congeneric	1
novel_species	GCA_039536705.1	Mucilaginibacter	Bacteria	GCA_030409315.1	0.133302	congeneric	1
as_reported	GCA_039536725.1	Sphingomicrobium	Bacteria	GCA_011927725.1	0.135580	congeneric	1
no_self_strain	GCA_039536725.1	Sphingomicrobium	Bacteria	GCA_011927725.1	0.135580	congeneric	1
novel_species	GCA_039536725.1	Sphingomicrobium	Bacteria	GCA_011927725.1	0.135580	congeneric	1
as_reported	GCA_039536745.1	Actimicrobium	Bacteria	GCA_014635845.1	0.243920	inter_genus	0
no_self_strain	GCA_039536745.1	Actimicrobium	Bacteria	GCA_014635845.1	0.243920	inter_genus	0
novel_species	GCA_039536745.1	Actimicrobium	Bacteria	GCA_014635845.1	0.243920	inter_genus	0
as_reported	GCA_039536765.1	Parerythrobacter	Bacteria	GCA_030140925.1	0.214163	congeneric	1
no_self_strain	GCA_039536765.1	Parerythrobacter	Bacteria	GCA_030140925.1	0.214163	congeneric	1
novel_species	GCA_039536765.1	Parerythrobacter	Bacteria	GCA_030140925.1	0.214163	congeneric	1
as_reported	GCA_039536785.1	Spirillospora	Bacteria	GCA_039539665.1	0.065300	congeneric	1
no_self_strain	GCA_039536785.1	Spirillospora	Bacteria	GCA_039539665.1	0.065300	congeneric	1
novel_species	GCA_039536785.1	Spirillospora	Bacteria	GCA_039539665.1	0.065300	congeneric	1
as_reported	GCA_039536825.1	Sphingobacterium	Bacteria	GCA_002245855.1	0.176403	congeneric	1
no_self_strain	GCA_039536825.1	Sphingobacterium	Bacteria	GCA_002245855.1	0.176403	congeneric	1
novel_species	GCA_039536825.1	Sphingobacterium	Bacteria	GCA_002245855.1	0.176403	congeneric	1
as_reported	GCA_039536845.1	Chryseobacterium	Bacteria	GCA_024807225.1	0.103590	congeneric	1
no_self_strain	GCA_039536845.1	Chryseobacterium	Bacteria	GCA_024807225.1	0.103590	congeneric	1
novel_species	GCA_039536845.1	Chryseobacterium	Bacteria	GCA_024807225.1	0.103590	congeneric	1
as_reported	GCA_039536865.1	Sphingobacterium	Bacteria	GCA_003610355.1	0.031701	same_species	1
no_self_strain	GCA_039536865.1	Sphingobacterium	Bacteria	GCA_003610355.1	0.031701	same_species	1
novel_species	GCA_039536865.1	Sphingobacterium	Bacteria	GCA_003627955.1	0.112298	congeneric	1
as_reported	GCA_039536885.1	Microbacterium	Bacteria	GCA_009735645.1	0.000038	same_species	1
no_self_strain	GCA_039536885.1	Microbacterium	Bacteria	GCA_009735645.1	0.000038	same_species	1
novel_species	GCA_039536885.1	Microbacterium	Bacteria	GCA_031456315.1	0.135735	congeneric	1
as_reported	GCA_039536905.1	Actinocatenispora	Bacteria	GCA_016861975.1	0.000068	same_species	1
no_self_strain	GCA_039536905.1	Actinocatenispora	Bacteria	GCA_016861975.1	0.000068	same_species	1
novel_species	GCA_039536905.1	Actinocatenispora	Bacteria	GCA_017312725.1	0.159590	congeneric	1
as_reported	GCA_039536925.1	Amycolatopsis	Bacteria	GCA_014204865.1	0.118443	congeneric	1
no_self_strain	GCA_039536925.1	Amycolatopsis	Bacteria	GCA_014204865.1	0.118443	congeneric	1
novel_species	GCA_039536925.1	Amycolatopsis	Bacteria	GCA_014204865.1	0.118443	congeneric	1
as_reported	GCA_039536945.1	Kineosporia	Bacteria	GCA_021129235.1	0.000172	same_species	1
no_self_strain	GCA_039536945.1	Kineosporia	Bacteria	GCA_021129235.1	0.000172	same_species	1
novel_species	GCA_039536945.1	Kineosporia	Bacteria	GCA_030811555.1	0.139762	congeneric	1
as_reported	GCA_039536965.1	Nonomuraea	Bacteria	GCA_042665915.1	0.000839	same_species	1
no_self_strain	GCA_039536965.1	Nonomuraea	Bacteria	GCA_042665915.1	0.000839	same_species	1
novel_species	GCA_039536965.1	Nonomuraea	Bacteria	GCA_000725485.1	0.118422	congeneric	1
as_reported	GCA_039536985.1	Plantactinospora	Bacteria	GCA_016862935.1	0.000120	same_species	1
no_self_strain	GCA_039536985.1	Plantactinospora	Bacteria	GCA_016862935.1	0.000120	same_species	1
